"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","Compradores","Vendedores","Saldo"
"25/07/2022","17:59:57","5.364,0000","5.365,5000","5.364,0000","5.364,5000","5.364,5000","26,0000","-101,0000","-75,0000"
"25/07/2022","17:58:40","5.366,5000","5.367,5000","5.364,0000","5.364,0000","5.364,5000","984,0000","-3.389,0000","-2.405,0000"
"25/07/2022","17:55:28","5.369,0000","5.370,5000","5.366,5000","5.366,5000","5.364,5000","2.656,0000","-2.125,0000","531,0000"
"25/07/2022","17:55:21","5.366,5000","5.369,0000","5.366,5000","5.369,0000","5.364,5000","248,0000","-324,0000","-76,0000"
"25/07/2022","17:55:14","5.369,0000","5.371,0000","5.366,5000","5.366,5000","5.364,5000","334,0000","-1.407,0000","-1.073,0000"
"25/07/2022","17:53:12","5.371,5000","5.372,0000","5.369,0000","5.369,0000","5.364,5000","1.485,0000","-3.005,0000","-1.520,0000"
"25/07/2022","17:51:56","5.369,0000","5.371,5000","5.368,0000","5.371,5000","5.364,5000","1.922,0000","-1.009,0000","913,0000"
"25/07/2022","17:51:26","5.371,5000","5.372,0000","5.369,0000","5.369,0000","5.364,5000","416,0000","-750,0000","-334,0000"
"25/07/2022","17:50:58","5.369,0000","5.371,5000","5.368,0000","5.371,5000","5.364,5000","1.029,0000","-188,0000","841,0000"
"25/07/2022","17:48:52","5.366,5000","5.369,0000","5.365,5000","5.369,0000","5.364,5000","3.971,0000","-3.883,0000","88,0000"
"25/07/2022","17:47:55","5.369,0000","5.369,5000","5.366,5000","5.366,5000","5.364,5000","2.989,0000","-3.588,0000","-599,0000"
"25/07/2022","17:46:32","5.371,5000","5.373,0000","5.369,0000","5.369,0000","5.364,5000","1.351,0000","-5.259,0000","-3.908,0000"
"25/07/2022","17:45:04","5.374,0000","5.375,0000","5.371,5000","5.371,5000","5.364,5000","2.534,0000","-5.030,0000","-2.496,0000"
"25/07/2022","17:42:17","5.376,5000","5.378,0000","5.374,0000","5.374,0000","5.364,5000","1.785,0000","-3.678,0000","-1.893,0000"
"25/07/2022","17:34:45","5.379,0000","5.380,0000","5.376,5000","5.376,5000","5.364,5000","5.446,0000","-5.327,0000","119,0000"
"25/07/2022","17:28:44","5.376,5000","5.379,0000","5.374,5000","5.379,0000","5.364,5000","8.675,0000","-7.510,0000","1.165,0000"
"25/07/2022","17:28:18","5.379,0000","5.379,5000","5.376,5000","5.376,5000","5.364,5000","651,0000","-2.894,0000","-2.243,0000"
"25/07/2022","17:25:50","5.381,5000","5.382,0000","5.379,0000","5.379,0000","5.364,5000","1.182,0000","-1.727,0000","-545,0000"
"25/07/2022","17:24:48","5.379,0000","5.381,5000","5.379,0000","5.381,5000","5.364,5000","1.198,0000","-508,0000","690,0000"
"25/07/2022","17:20:04","5.381,5000","5.382,5000","5.379,0000","5.379,0000","5.364,5000","4.350,0000","-4.647,0000","-297,0000"
"25/07/2022","17:19:32","5.379,0000","5.381,5000","5.379,0000","5.381,5000","5.364,5000","820,0000","-336,0000","484,0000"
"25/07/2022","17:19:15","5.381,5000","5.381,5000","5.379,0000","5.379,0000","5.364,5000","466,0000","-1.095,0000","-629,0000"
"25/07/2022","17:18:38","5.379,0000","5.381,5000","5.378,0000","5.381,5000","5.364,5000","3.926,0000","-1.152,0000","2.774,0000"
"25/07/2022","17:18:14","5.376,5000","5.379,0000","5.376,5000","5.379,0000","5.364,5000","937,0000","-640,0000","297,0000"
"25/07/2022","17:17:50","5.379,0000","5.379,5000","5.376,5000","5.376,5000","5.364,5000","1.636,0000","-1.963,0000","-327,0000"
"25/07/2022","17:06:41","5.376,5000","5.379,0000","5.374,5000","5.379,0000","5.364,5000","10.306,0000","-6.740,0000","3.566,0000"
"25/07/2022","17:03:47","5.374,0000","5.376,5000","5.372,0000","5.376,5000","5.364,5000","6.571,0000","-3.326,0000","3.245,0000"
"25/07/2022","17:03:33","5.371,5000","5.374,0000","5.370,0000","5.374,0000","5.364,5000","2.908,0000","-2.796,0000","112,0000"
"25/07/2022","17:03:33","5.374,0000","5.374,0000","5.371,5000","5.371,5000","5.364,5000","24,0000","-245,0000","-221,0000"
"25/07/2022","17:03:33","5.371,5000","5.374,0000","5.370,0000","5.374,0000","5.364,5000","102,0000","-2.424,0000","-2.322,0000"
"25/07/2022","17:03:33","5.374,0000","5.375,0000","5.371,5000","5.371,5000","5.364,5000","41,0000","-2.230,0000","-2.189,0000"
"25/07/2022","17:02:00","5.376,5000","5.378,5000","5.374,0000","5.374,0000","5.364,5000","1.930,0000","-3.659,0000","-1.729,0000"
"25/07/2022","16:59:14","5.379,0000","5.380,0000","5.376,5000","5.376,5000","5.364,5000","3.368,0000","-5.609,0000","-2.241,0000"
"25/07/2022","16:57:57","5.381,5000","5.382,5000","5.379,0000","5.379,0000","5.364,5000","1.876,0000","-3.089,0000","-1.213,0000"
"25/07/2022","16:57:47","5.379,0000","5.381,5000","5.379,0000","5.381,5000","5.364,5000","2.030,0000","-271,0000","1.759,0000"
"25/07/2022","16:52:07","5.381,5000","5.382,5000","5.379,0000","5.379,0000","5.364,5000","4.791,0000","-7.988,0000","-3.197,0000"
"25/07/2022","16:43:29","5.384,0000","5.384,5000","5.381,5000","5.381,5000","5.364,5000","5.480,0000","-5.456,0000","24,0000"
"25/07/2022","16:32:44","5.381,5000","5.384,0000","5.380,5000","5.384,0000","5.364,5000","9.442,0000","-5.857,0000","3.585,0000"
"25/07/2022","16:32:12","5.379,0000","5.381,5000","5.378,5000","5.381,5000","5.364,5000","1.615,0000","-1.352,0000","263,0000"
"25/07/2022","16:30:36","5.381,5000","5.382,5000","5.379,0000","5.379,0000","5.364,5000","950,0000","-2.970,0000","-2.020,0000"
"25/07/2022","16:15:32","5.384,0000","5.385,0000","5.381,5000","5.381,5000","5.364,5000","10.445,0000","-10.554,0000","-109,0000"
"25/07/2022","16:14:03","5.381,5000","5.384,0000","5.380,0000","5.384,0000","5.364,5000","1.843,0000","-2.826,0000","-983,0000"
"25/07/2022","16:07:30","5.384,0000","5.386,0000","5.381,5000","5.381,5000","5.364,5000","11.409,0000","-8.966,0000","2.443,0000"
"25/07/2022","16:02:32","5.381,5000","5.384,0000","5.380,5000","5.384,0000","5.364,5000","7.038,0000","-3.338,0000","3.700,0000"
"25/07/2022","16:01:58","5.379,0000","5.381,5000","5.379,0000","5.381,5000","5.364,5000","948,0000","-407,0000","541,0000"
"25/07/2022","16:01:33","5.381,5000","5.381,5000","5.379,0000","5.379,0000","5.364,5000","1.030,0000","-848,0000","182,0000"
"25/07/2022","16:00:38","5.379,0000","5.381,5000","5.378,0000","5.381,5000","5.364,5000","5.208,0000","-1.659,0000","3.549,0000"
"25/07/2022","15:54:19","5.376,5000","5.379,0000","5.375,5000","5.379,0000","5.364,5000","10.186,0000","-6.651,0000","3.535,0000"
"25/07/2022","15:53:12","5.379,0000","5.380,0000","5.376,5000","5.376,5000","5.364,5000","1.498,0000","-2.647,0000","-1.149,0000"
"25/07/2022","15:52:43","5.376,5000","5.379,0000","5.376,0000","5.379,0000","5.364,5000","1.311,0000","-903,0000","408,0000"
"25/07/2022","15:52:02","5.379,0000","5.380,5000","5.376,5000","5.376,5000","5.364,5000","2.067,0000","-3.975,0000","-1.908,0000"
"25/07/2022","15:47:18","5.381,5000","5.383,0000","5.379,0000","5.379,0000","5.364,5000","9.320,0000","-8.765,0000","555,0000"
"25/07/2022","15:46:55","5.379,0000","5.381,5000","5.378,5000","5.381,5000","5.364,5000","2.999,0000","-446,0000","2.553,0000"
"25/07/2022","15:44:58","5.376,5000","5.379,0000","5.374,5000","5.379,0000","5.364,5000","7.169,0000","-3.762,0000","3.407,0000"
"25/07/2022","15:44:45","5.374,0000","5.376,5000","5.374,0000","5.376,5000","5.364,5000","1.817,0000","-3.060,0000","-1.243,0000"
"25/07/2022","15:44:38","5.376,5000","5.377,0000","5.374,0000","5.374,0000","5.364,5000","1.043,0000","-5.616,0000","-4.573,0000"
"25/07/2022","15:42:49","5.379,0000","5.380,0000","5.376,5000","5.376,5000","5.364,5000","2.981,0000","-5.544,0000","-2.563,0000"
"25/07/2022","15:42:25","5.381,5000","5.382,0000","5.379,0000","5.379,0000","5.364,5000","936,0000","-1.083,0000","-147,0000"
"25/07/2022","15:41:18","5.379,0000","5.381,5000","5.377,0000","5.381,5000","5.364,5000","5.030,0000","-3.914,0000","1.116,0000"
"25/07/2022","15:41:11","5.381,5000","5.382,0000","5.379,0000","5.379,0000","5.364,5000","79,0000","-1.641,0000","-1.562,0000"
"25/07/2022","15:40:27","5.384,0000","5.384,0000","5.381,5000","5.381,5000","5.364,5000","500,0000","-810,0000","-310,0000"
"25/07/2022","15:40:07","5.381,5000","5.384,0000","5.381,5000","5.384,0000","5.364,5000","843,0000","-907,0000","-64,0000"
"25/07/2022","15:39:16","5.384,0000","5.384,0000","5.381,5000","5.381,5000","5.364,5000","547,0000","-859,0000","-312,0000"
"25/07/2022","15:37:56","5.381,5000","5.384,0000","5.381,0000","5.384,0000","5.364,5000","4.195,0000","-2.658,0000","1.537,0000"
"25/07/2022","15:37:31","5.379,0000","5.381,5000","5.378,0000","5.381,5000","5.364,5000","5.223,0000","-2.096,0000","3.127,0000"
"25/07/2022","15:37:05","5.376,5000","5.379,0000","5.375,5000","5.379,0000","5.364,5000","3.478,0000","-5.205,0000","-1.727,0000"
"25/07/2022","15:36:52","5.379,0000","5.380,5000","5.376,5000","5.376,5000","5.364,5000","2.461,0000","-4.119,0000","-1.658,0000"
"25/07/2022","15:36:35","5.381,5000","5.382,5000","5.379,0000","5.379,0000","5.364,5000","1.222,0000","-4.925,0000","-3.703,0000"
"25/07/2022","15:36:16","5.384,0000","5.384,5000","5.381,5000","5.381,5000","5.364,5000","626,0000","-4.564,0000","-3.938,0000"
"25/07/2022","15:35:52","5.386,5000","5.388,0000","5.384,0000","5.384,0000","5.364,5000","1.448,0000","-4.566,0000","-3.118,0000"
"25/07/2022","15:34:06","5.389,0000","5.391,0000","5.386,5000","5.386,5000","5.364,5000","1.126,0000","-3.054,0000","-1.928,0000"
"25/07/2022","15:33:24","5.391,5000","5.392,0000","5.389,0000","5.389,0000","5.364,5000","2.359,0000","-2.719,0000","-360,0000"
"25/07/2022","15:27:29","5.389,0000","5.391,5000","5.388,0000","5.391,5000","5.364,5000","8.315,0000","-6.687,0000","1.628,0000"
"25/07/2022","15:26:33","5.386,5000","5.389,0000","5.386,0000","5.389,0000","5.364,5000","3.192,0000","-631,0000","2.561,0000"
"25/07/2022","15:26:03","5.384,0000","5.386,5000","5.383,5000","5.386,5000","5.364,5000","1.941,0000","-1.526,0000","415,0000"
"25/07/2022","15:25:05","5.386,5000","5.388,5000","5.384,0000","5.384,0000","5.364,5000","1.101,0000","-4.456,0000","-3.355,0000"
"25/07/2022","15:17:43","5.389,0000","5.391,0000","5.386,5000","5.386,5000","5.364,5000","13.963,0000","-10.888,0000","3.075,0000"
"25/07/2022","15:17:03","5.386,5000","5.389,0000","5.385,0000","5.389,0000","5.364,5000","7.420,0000","-6.227,0000","1.193,0000"
"25/07/2022","15:16:49","5.389,0000","5.390,0000","5.386,5000","5.386,5000","5.364,5000","3.966,0000","-7.191,0000","-3.225,0000"
"25/07/2022","15:16:49","5.391,5000","5.391,5000","5.389,0000","5.389,0000","5.364,5000","0,0000","-3.245,0000","-3.245,0000"
"25/07/2022","15:15:42","5.394,0000","5.396,0000","5.391,5000","5.391,5000","5.364,5000","2.793,0000","-5.059,0000","-2.266,0000"
"25/07/2022","15:12:14","5.396,5000","5.397,0000","5.394,0000","5.394,0000","5.364,5000","5.551,0000","-5.895,0000","-344,0000"
"25/07/2022","15:11:32","5.394,0000","5.396,5000","5.392,0000","5.396,5000","5.364,5000","8.329,0000","-9.607,0000","-1.278,0000"
"25/07/2022","15:11:32","5.396,5000","5.397,0000","5.394,0000","5.394,0000","5.364,5000","0,0000","-2.948,0000","-2.948,0000"
"25/07/2022","15:11:05","5.399,0000","5.399,5000","5.396,5000","5.396,5000","5.364,5000","646,0000","-3.484,0000","-2.838,0000"
"25/07/2022","14:56:12","5.401,5000","5.403,5000","5.399,0000","5.399,0000","5.364,5000","10.329,0000","-11.956,0000","-1.627,0000"
"25/07/2022","14:50:17","5.404,0000","5.404,5000","5.401,5000","5.401,5000","5.364,5000","7.853,0000","-8.021,0000","-168,0000"
"25/07/2022","14:37:59","5.401,5000","5.404,0000","5.400,0000","5.404,0000","5.364,5000","15.247,0000","-12.453,0000","2.794,0000"
"25/07/2022","14:37:16","5.399,0000","5.401,5000","5.399,0000","5.401,5000","5.364,5000","1.555,0000","-871,0000","684,0000"
"25/07/2022","14:34:36","5.401,5000","5.402,0000","5.399,0000","5.399,0000","5.364,5000","1.767,0000","-3.020,0000","-1.253,0000"
"25/07/2022","14:33:23","5.399,0000","5.401,5000","5.399,0000","5.401,5000","5.364,5000","1.720,0000","-2.238,0000","-518,0000"
"25/07/2022","14:31:56","5.401,5000","5.402,0000","5.399,0000","5.399,0000","5.364,5000","1.767,0000","-3.542,0000","-1.775,0000"
"25/07/2022","14:27:29","5.399,0000","5.401,5000","5.397,5000","5.401,5000","5.364,5000","6.878,0000","-6.966,0000","-88,0000"
"25/07/2022","14:24:11","5.401,5000","5.403,0000","5.399,0000","5.399,0000","5.364,5000","7.925,0000","-7.714,0000","211,0000"
"25/07/2022","14:21:56","5.399,0000","5.401,5000","5.397,0000","5.401,5000","5.364,5000","9.772,0000","-12.184,0000","-2.412,0000"
"25/07/2022","14:21:05","5.401,5000","5.403,0000","5.399,0000","5.399,0000","5.364,5000","661,0000","-4.750,0000","-4.089,0000"
"25/07/2022","14:11:15","5.404,0000","5.405,5000","5.401,5000","5.401,5000","5.364,5000","11.268,0000","-9.205,0000","2.063,0000"
"25/07/2022","14:10:49","5.401,5000","5.404,0000","5.401,5000","5.404,0000","5.364,5000","4.025,0000","-3.133,0000","892,0000"
"25/07/2022","14:10:49","5.404,0000","5.404,0000","5.401,5000","5.401,5000","5.364,5000","252,0000","-361,0000","-109,0000"
"25/07/2022","14:10:49","5.401,5000","5.404,0000","5.400,5000","5.404,0000","5.364,5000","11,0000","-4,0000","7,0000"
"25/07/2022","14:10:49","5.404,0000","5.405,0000","5.401,0000","5.401,5000","5.364,5000","384,0000","-62,0000","322,0000"
"25/07/2022","14:10:49","5.401,5000","5.404,0000","5.400,5000","5.404,0000","5.364,5000","132,0000","-2.842,0000","-2.710,0000"
"25/07/2022","14:10:49","5.404,0000","5.404,5000","5.401,5000","5.401,5000","5.364,5000","0,0000","-2.700,0000","-2.700,0000"
"25/07/2022","14:09:28","5.406,5000","5.407,5000","5.404,0000","5.404,0000","5.364,5000","1.506,0000","-5.085,0000","-3.579,0000"
"25/07/2022","14:02:49","5.409,0000","5.410,0000","5.406,5000","5.406,5000","5.364,5000","6.915,0000","-7.359,0000","-444,0000"
"25/07/2022","14:02:18","5.406,5000","5.409,0000","5.406,5000","5.409,0000","5.364,5000","1.009,0000","-339,0000","670,0000"
"25/07/2022","13:58:07","5.409,0000","5.410,0000","5.406,5000","5.406,5000","5.364,5000","3.414,0000","-5.028,0000","-1.614,0000"
"25/07/2022","13:51:32","5.411,5000","5.412,5000","5.409,0000","5.409,0000","5.364,5000","5.781,0000","-5.784,0000","-3,0000"
"25/07/2022","13:49:16","5.409,0000","5.411,5000","5.408,0000","5.411,5000","5.364,5000","2.905,0000","-2.827,0000","78,0000"
"25/07/2022","13:46:00","5.411,5000","5.412,5000","5.409,0000","5.409,0000","5.364,5000","4.500,0000","-3.802,0000","698,0000"
"25/07/2022","13:45:32","5.409,0000","5.411,5000","5.408,5000","5.411,5000","5.364,5000","2.905,0000","-421,0000","2.484,0000"
"25/07/2022","13:45:00","5.406,5000","5.409,0000","5.406,5000","5.409,0000","5.364,5000","1.532,0000","-448,0000","1.084,0000"
"25/07/2022","13:44:21","5.409,0000","5.409,0000","5.406,5000","5.406,5000","5.364,5000","742,0000","-1.178,0000","-436,0000"
"25/07/2022","13:41:41","5.406,5000","5.409,0000","5.406,0000","5.409,0000","5.364,5000","2.195,0000","-1.898,0000","297,0000"
"25/07/2022","13:34:51","5.409,0000","5.411,0000","5.406,5000","5.406,5000","5.364,5000","5.588,0000","-4.828,0000","760,0000"
"25/07/2022","13:32:24","5.406,5000","5.409,0000","5.406,5000","5.409,0000","5.364,5000","1.880,0000","-1.845,0000","35,0000"
"25/07/2022","13:32:12","5.409,0000","5.409,5000","5.406,5000","5.406,5000","5.364,5000","261,0000","-2.823,0000","-2.562,0000"
"25/07/2022","13:29:08","5.411,5000","5.413,0000","5.409,0000","5.409,0000","5.364,5000","3.106,0000","-6.185,0000","-3.079,0000"
"25/07/2022","13:18:49","5.414,0000","5.415,5000","5.411,5000","5.411,5000","5.364,5000","10.801,0000","-10.447,0000","354,0000"
"25/07/2022","13:17:30","5.411,5000","5.414,0000","5.411,5000","5.414,0000","5.364,5000","2.030,0000","-852,0000","1.178,0000"
"25/07/2022","13:15:47","5.414,0000","5.414,0000","5.411,5000","5.411,5000","5.364,5000","2.088,0000","-2.348,0000","-260,0000"
"25/07/2022","13:14:19","5.411,5000","5.414,0000","5.410,5000","5.414,0000","5.364,5000","6.090,0000","-2.823,0000","3.267,0000"
"25/07/2022","13:13:11","5.409,0000","5.411,5000","5.408,0000","5.411,5000","5.364,5000","5.201,0000","-1.450,0000","3.751,0000"
"25/07/2022","13:10:47","5.406,5000","5.409,0000","5.405,0000","5.409,0000","5.364,5000","4.098,0000","-4.904,0000","-806,0000"
"25/07/2022","13:09:16","5.409,0000","5.409,5000","5.406,5000","5.406,5000","5.364,5000","1.463,0000","-1.982,0000","-519,0000"
"25/07/2022","13:08:00","5.406,5000","5.409,0000","5.406,0000","5.409,0000","5.364,5000","2.461,0000","-1.641,0000","820,0000"
"25/07/2022","13:05:39","5.409,0000","5.410,0000","5.406,5000","5.406,5000","5.364,5000","5.139,0000","-3.099,0000","2.040,0000"
"25/07/2022","13:04:45","5.406,5000","5.409,0000","5.406,0000","5.409,0000","5.364,5000","2.909,0000","-3.378,0000","-469,0000"
"25/07/2022","13:03:18","5.409,0000","5.409,5000","5.406,5000","5.406,5000","5.364,5000","1.645,0000","-5.021,0000","-3.376,0000"
"25/07/2022","13:03:07","5.406,5000","5.409,0000","5.406,5000","5.409,0000","5.364,5000","1.924,0000","-420,0000","1.504,0000"
"25/07/2022","13:02:54","5.409,0000","5.410,0000","5.406,5000","5.406,5000","5.364,5000","310,0000","-2.884,0000","-2.574,0000"
"25/07/2022","13:02:08","5.411,5000","5.412,0000","5.409,0000","5.409,0000","5.364,5000","1.117,0000","-2.699,0000","-1.582,0000"
"25/07/2022","12:58:41","5.409,0000","5.411,5000","5.408,0000","5.411,5000","5.364,5000","8.956,0000","-7.366,0000","1.590,0000"
"25/07/2022","12:58:19","5.411,5000","5.412,0000","5.409,0000","5.409,0000","5.364,5000","1.175,0000","-3.536,0000","-2.361,0000"
"25/07/2022","12:55:25","5.414,0000","5.415,5000","5.411,5000","5.411,5000","5.364,5000","3.515,0000","-3.237,0000","278,0000"
"25/07/2022","12:53:51","5.411,5000","5.414,0000","5.411,0000","5.414,0000","5.364,5000","4.114,0000","-3.733,0000","381,0000"
"25/07/2022","12:50:24","5.414,0000","5.415,5000","5.411,5000","5.411,5000","5.364,5000","6.623,0000","-4.752,0000","1.871,0000"
"25/07/2022","12:43:43","5.411,5000","5.414,0000","5.409,5000","5.414,0000","5.364,5000","13.156,0000","-15.139,0000","-1.983,0000"
"25/07/2022","12:43:26","5.414,0000","5.414,5000","5.411,5000","5.411,5000","5.364,5000","429,0000","-2.429,0000","-2.000,0000"
"25/07/2022","12:42:38","5.416,5000","5.417,0000","5.414,0000","5.414,0000","5.364,5000","590,0000","-2.895,0000","-2.305,0000"
"25/07/2022","12:38:38","5.419,0000","5.420,5000","5.416,5000","5.416,5000","5.364,5000","5.118,0000","-5.437,0000","-319,0000"
"25/07/2022","12:36:21","5.416,5000","5.419,0000","5.415,5000","5.419,0000","5.364,5000","3.722,0000","-1.079,0000","2.643,0000"
"25/07/2022","12:35:06","5.414,0000","5.416,5000","5.413,5000","5.416,5000","5.364,5000","2.071,0000","-1.011,0000","1.060,0000"
"25/07/2022","12:34:10","5.416,5000","5.416,5000","5.414,0000","5.414,0000","5.364,5000","877,0000","-643,0000","234,0000"
"25/07/2022","12:30:40","5.414,0000","5.416,5000","5.412,5000","5.416,5000","5.364,5000","5.651,0000","-6.651,0000","-1.000,0000"
"25/07/2022","12:28:32","5.416,5000","5.417,0000","5.414,0000","5.414,0000","5.364,5000","1.945,0000","-4.053,0000","-2.108,0000"
"25/07/2022","12:26:20","5.419,0000","5.420,5000","5.416,5000","5.416,5000","5.364,5000","4.855,0000","-3.901,0000","954,0000"
"25/07/2022","12:23:14","5.416,5000","5.419,0000","5.414,5000","5.419,0000","5.364,5000","7.067,0000","-8.388,0000","-1.321,0000"
"25/07/2022","12:23:14","5.419,0000","5.419,5000","5.416,5000","5.416,5000","5.364,5000","0,0000","-2.522,0000","-2.522,0000"
"25/07/2022","12:21:03","5.421,5000","5.422,0000","5.419,0000","5.419,0000","5.364,5000","1.432,0000","-4.121,0000","-2.689,0000"
"25/07/2022","12:12:46","5.424,0000","5.425,0000","5.421,5000","5.421,5000","5.364,5000","10.150,0000","-8.012,0000","2.138,0000"
"25/07/2022","12:10:03","5.421,5000","5.424,0000","5.419,5000","5.424,0000","5.364,5000","5.138,0000","-5.572,0000","-434,0000"
"25/07/2022","12:08:20","5.424,0000","5.424,5000","5.421,5000","5.421,5000","5.364,5000","2.586,0000","-10.615,0000","-8.029,0000"
"25/07/2022","12:07:56","5.426,5000","5.426,5000","5.424,0000","5.424,0000","5.364,5000","653,0000","-1.341,0000","-688,0000"
"25/07/2022","12:05:45","5.424,0000","5.426,5000","5.423,0000","5.426,5000","5.364,5000","3.195,0000","-3.034,0000","161,0000"
"25/07/2022","12:05:16","5.426,5000","5.427,0000","5.424,0000","5.424,0000","5.364,5000","1.772,0000","-2.943,0000","-1.171,0000"
"25/07/2022","12:04:31","5.424,0000","5.426,5000","5.423,5000","5.426,5000","5.364,5000","3.876,0000","-1.849,0000","2.027,0000"
"25/07/2022","12:03:38","5.421,5000","5.424,0000","5.420,5000","5.424,0000","5.364,5000","1.328,0000","-1.289,0000","39,0000"
"25/07/2022","12:00:51","5.424,0000","5.426,0000","5.421,5000","5.421,5000","5.364,5000","9.223,0000","-12.305,0000","-3.082,0000"
"25/07/2022","11:58:47","5.421,5000","5.424,0000","5.420,5000","5.424,0000","5.364,5000","7.449,0000","-5.406,0000","2.043,0000"
"25/07/2022","11:58:25","5.424,0000","5.424,0000","5.421,5000","5.421,5000","5.364,5000","254,0000","-2.245,0000","-1.991,0000"
"25/07/2022","11:57:12","5.421,5000","5.424,0000","5.420,5000","5.424,0000","5.364,5000","2.185,0000","-4.363,0000","-2.178,0000"
"25/07/2022","11:55:48","5.424,0000","5.424,5000","5.421,5000","5.421,5000","5.364,5000","3.580,0000","-2.484,0000","1.096,0000"
"25/07/2022","11:52:20","5.421,5000","5.424,0000","5.419,5000","5.424,0000","5.364,5000","5.353,0000","-3.684,0000","1.669,0000"
"25/07/2022","11:51:14","5.419,0000","5.421,5000","5.418,5000","5.421,5000","5.364,5000","2.889,0000","-3.304,0000","-415,0000"
"25/07/2022","11:50:27","5.421,5000","5.423,5000","5.419,0000","5.419,0000","5.364,5000","2.566,0000","-3.804,0000","-1.238,0000"
"25/07/2022","11:48:05","5.424,0000","5.425,0000","5.421,5000","5.421,5000","5.364,5000","4.434,0000","-6.030,0000","-1.596,0000"
"25/07/2022","11:47:12","5.426,5000","5.427,0000","5.424,0000","5.424,0000","5.364,5000","3.137,0000","-2.790,0000","347,0000"
"25/07/2022","11:46:11","5.424,0000","5.426,5000","5.423,5000","5.426,5000","5.364,5000","4.958,0000","-2.485,0000","2.473,0000"
"25/07/2022","11:44:29","5.421,5000","5.424,0000","5.420,0000","5.424,0000","5.364,5000","5.646,0000","-7.550,0000","-1.904,0000"
"25/07/2022","11:44:15","5.419,0000","5.421,5000","5.419,0000","5.421,5000","5.364,5000","694,0000","-632,0000","62,0000"
"25/07/2022","11:44:01","5.421,5000","5.422,0000","5.419,0000","5.419,0000","5.364,5000","713,0000","-2.650,0000","-1.937,0000"
"25/07/2022","11:42:04","5.424,0000","5.425,0000","5.421,5000","5.421,5000","5.364,5000","4.775,0000","-11.912,0000","-7.137,0000"
"25/07/2022","11:40:09","5.421,5000","5.424,0000","5.419,5000","5.424,0000","5.364,5000","8.400,0000","-9.700,0000","-1.300,0000"
"25/07/2022","11:38:26","5.424,0000","5.425,5000","5.421,5000","5.421,5000","5.364,5000","7.270,0000","-10.995,0000","-3.725,0000"
"25/07/2022","11:37:50","5.421,5000","5.424,0000","5.420,5000","5.424,0000","5.364,5000","5.391,0000","-1.122,0000","4.269,0000"
"25/07/2022","11:37:19","5.419,0000","5.421,5000","5.418,0000","5.421,5000","5.364,5000","7.292,0000","-1.180,0000","6.112,0000"
"25/07/2022","11:36:23","5.416,5000","5.419,0000","5.416,0000","5.419,0000","5.364,5000","3.367,0000","-3.701,0000","-334,0000"
"25/07/2022","11:35:42","5.419,0000","5.420,5000","5.416,5000","5.416,5000","5.364,5000","4.723,0000","-4.341,0000","382,0000"
